Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=poly, C=1, gamma=0.001, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,2,0.1,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,2,0.1,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=0.1, gamma=0.01, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.01,2,1.0,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,5,1.0,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,5,1.0,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,2,0.1,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=10, gamma=0.001, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,2,0.1,0.5142857142857142,0.03563483225498992,0.5130012531328321,0.033028133863759954,0.9454545454545455,0.07272727272727272,0.6622311827956989,0.01587842948991652
"SVM (kernel=poly, C=1, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,3,0.0,0.6666666666666667,0.06734350297014738,0.6833028083028083,0.07664226706683024,0.6618181818181819,0.14239973999419112,0.6619486397152301,0.07580277629984825
"SVM (kernel=poly, C=1000, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,3,0.0,0.6666666666666667,0.06734350297014738,0.6833028083028083,0.07664226706683024,0.6618181818181819,0.14239973999419112,0.6619486397152301,0.07580277629984825
"SVM (kernel=poly, C=1000, gamma=scale, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,5,0.0,0.6095238095238095,0.08192690730516788,0.5816553544494721,0.04990514390002323,0.7763636363636364,0.16659943547571357,0.6608217869087435,0.08929028346892033
"SVM (kernel=poly, C=10, gamma=0.1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.1,2,0.0,0.6095238095238096,0.08728715609439694,0.5805769230769231,0.07212025624570913,0.7690909090909092,0.13479093085709556,0.6605154105154105,0.09386476336479409
"SVM (kernel=poly, C=1000, gamma=0.01, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,2,0.0,0.6095238095238096,0.08728715609439694,0.5805769230769231,0.07212025624570913,0.7690909090909092,0.13479093085709556,0.6605154105154105,0.09386476336479409
"SVM (kernel=poly, C=0.1, gamma=1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,2,0.0,0.6095238095238096,0.08728715609439694,0.5805769230769231,0.07212025624570913,0.7690909090909092,0.13479093085709556,0.6605154105154105,0.09386476336479409
"SVM (kernel=poly, C=1, gamma=auto, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,auto,5,1.0,0.6476190476190475,0.10257456775494295,0.6677777777777777,0.1305449168242179,0.6618181818181817,0.065404020904018,0.6584057971014492,0.08160539990616938
"SVM (kernel=poly, C=0.01, gamma=1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,1,5,0.0,0.6,0.0830266465436319,0.5758220211161388,0.0533864555298156,0.7745454545454545,0.13439795354600967,0.6580124223602485,0.07757260201755367
"SVM (kernel=poly, C=1000, gamma=0.1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,5,0.0,0.6,0.0830266465436319,0.5758220211161388,0.0533864555298156,0.7745454545454545,0.13439795354600967,0.6580124223602485,0.07757260201755367
"SVM (kernel=poly, C=100, gamma=0.1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.1,4,0.0,0.6,0.04856209060564556,0.5763344988344988,0.03711416904492288,0.7727272727272728,0.11726920361161526,0.6573056573056573,0.05900242661593853
"SVM (kernel=poly, C=0.01, gamma=1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,1,4,0.0,0.6,0.04856209060564556,0.5763344988344988,0.03711416904492288,0.7727272727272728,0.11726920361161526,0.6573056573056573,0.05900242661593853
"SVM (kernel=poly, C=1000, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,3,1.0,0.6666666666666666,0.15356681425330573,0.659895104895105,0.17231468801074332,0.6545454545454545,0.1990888335300693,0.655151515151515,0.18456908840058003
"SVM (kernel=poly, C=100, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,3,0.1,0.6571428571428571,0.03563483225498991,0.6736324786324787,0.07464303733681445,0.66,0.12953827731314096,0.6550188738289424,0.055690581978122766
"SVM (kernel=poly, C=1000, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,3,0.1,0.6571428571428571,0.03563483225498991,0.6736324786324787,0.07464303733681445,0.66,0.12953827731314096,0.6550188738289424,0.055690581978122766
"SVM (kernel=poly, C=0.01, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,3,0.1,0.6571428571428571,0.03563483225498991,0.6736324786324787,0.07464303733681445,0.66,0.12953827731314096,0.6550188738289424,0.055690581978122766
"SVM (kernel=poly, C=10, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,3,0.1,0.6571428571428571,0.03563483225498991,0.6736324786324787,0.07464303733681445,0.66,0.12953827731314096,0.6550188738289424,0.055690581978122766
"SVM (kernel=poly, C=0.1, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,3,0.1,0.6571428571428571,0.03563483225498991,0.6736324786324787,0.07464303733681445,0.66,0.12953827731314096,0.6550188738289424,0.055690581978122766
"SVM (kernel=poly, C=1, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,3,0.1,0.6571428571428571,0.03563483225498991,0.6736324786324787,0.07464303733681445,0.66,0.12953827731314096,0.6550188738289424,0.055690581978122766
"SVM (kernel=sigmoid, C=1000, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.01,3,0.1,0.6476190476190476,0.11895234282663615,0.6943340972752737,0.1276855793205019,0.6399999999999999,0.07398905436136659,0.6542500636618283,0.05992469225668569
"SVM (kernel=sigmoid, C=10, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,scale,3,0.1,0.6476190476190476,0.12988744473319863,0.7041208791208791,0.15737130861983,0.6236363636363635,0.050648684644305886,0.6517144822841419,0.08039786096788401
"SVM (kernel=sigmoid, C=10, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,auto,3,0.0,0.6476190476190475,0.12988744473319863,0.7084126984126985,0.15693235861397778,0.6236363636363635,0.050648684644305886,0.6513096631012905,0.07082438543195164
"SVM (kernel=sigmoid, C=0.1, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,1,3,1.0,0.6666666666666666,0.10858813572372743,0.7104545454545454,0.11154479184477926,0.6454545454545455,0.18930058305193267,0.6501438657960397,0.13757331033235334
"SVM (kernel=poly, C=100, gamma=0.1, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.1,4,0.1,0.6285714285714286,0.08192690730516788,0.6281118881118882,0.09271197755912323,0.6781818181818182,0.05129722174423959,0.649802371541502,0.06819833295629196
"SVM (kernel=poly, C=0.01, gamma=1, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,1,4,1.0,0.6285714285714286,0.08192690730516788,0.6281118881118882,0.09271197755912323,0.6781818181818182,0.05129722174423959,0.649802371541502,0.06819833295629196
"SVM (kernel=poly, C=10, gamma=auto, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,auto,2,0.0,0.6,0.09805362039035238,0.5728846153846154,0.08171696716039754,0.7490909090909091,0.15010739956763852,0.6481965699357003,0.10639171275656685
"SVM (kernel=sigmoid, C=1000, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,auto,3,0.1,0.6666666666666667,0.1043281061914602,0.7403679653679653,0.13341542561931244,0.6054545454545454,0.12902687272152852,0.6470816764934412,0.09305008336258368
"SVM (kernel=poly, C=100, gamma=auto, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,4,0.0,0.5904761904761904,0.06459361888690732,0.5696678321678321,0.04613662531028643,0.7545454545454545,0.12933395813657267,0.6462287342287343,0.0700056537667151
"SVM (kernel=sigmoid, C=10, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,scale,3,0.0,0.6666666666666667,0.11664236870396086,0.7392857142857143,0.1343920551587627,0.5872727272727272,0.08324016830734252,0.6461589267285861,0.08571501258375067
"SVM (kernel=poly, C=100, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,3,1.0,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=10, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,3,1.0,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=100, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,3,0.1,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=1000, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,3,1.0,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=0.1, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,3,1.0,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=1, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,3,1.0,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=0.01, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,3,1.0,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=1000, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,3,0.1,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=10, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,3,0.1,0.638095238095238,0.08302664654363187,0.6473626373626373,0.11165743668150487,0.66,0.11607919781463542,0.6458271766372453,0.08655526514998363
"SVM (kernel=poly, C=1, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,3,0.1,0.6476190476190475,0.08832017614757812,0.6628205128205128,0.0986466979336982,0.6436363636363636,0.13863561847787823,0.6447673531655225,0.08947594845109708
"SVM (kernel=poly, C=10, gamma=scale, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,2,0.0,0.6,0.09805362039035238,0.5768431568431569,0.09140430925154867,0.730909090909091,0.13685970375679138,0.6436996336996337,0.10864938153521543
"SVM (kernel=poly, C=100, gamma=scale, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,scale,2,0.1,0.6476190476190476,0.1745743121887939,0.6157342657342657,0.19493284864622734,0.6727272727272727,0.2521969583185411,0.641084760649978,0.2222441581588286
"SVM (kernel=poly, C=1, gamma=10, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,5,0.1,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=1, gamma=10, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=0.1, gamma=10, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,5,0.1,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=0.1, gamma=10, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=1, gamma=1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=1000, gamma=1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=1000, gamma=10, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=10, gamma=1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=1000, gamma=10, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,5,0.1,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=10, gamma=10, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=10, gamma=10, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,5,0.1,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=100, gamma=1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=100, gamma=10, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=0.01, gamma=10, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,5,0.0,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=0.01, gamma=10, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,5,0.1,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=100, gamma=10, degree=5, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,5,0.1,0.6190476190476191,0.09988655696858587,0.6227283827283827,0.11471946922833316,0.6581818181818181,0.10326888597209402,0.6359047619047619,0.09333896970347444
"SVM (kernel=poly, C=0.1, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,2,0.1,0.619047619047619,0.09988655696858587,0.6357142857142857,0.14356965173029843,0.6599999999999999,0.11607919781463541,0.6358366271409749,0.09156775765153717
"SVM (kernel=poly, C=1000, gamma=auto, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,2,0.1,0.619047619047619,0.11268723396380222,0.6313492063492063,0.14419656098906486,0.66,0.12406343352168715,0.6353501144164759,0.10934494776296742
"SVM (kernel=poly, C=0.1, gamma=1, degree=5, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,1,5,0.0,0.5999999999999999,0.08302664654363187,0.5985714285714285,0.09724722154786912,0.7,0.13557346823496183,0.6353302822273074,0.0774062364263672
"SVM (kernel=poly, C=1000, gamma=0.1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,2,0.0,0.6190476190476191,0.14443572274383906,0.6238150738150738,0.17225231018914391,0.6545454545454545,0.13047909176733932,0.6352776209297948,0.14276736928394326
"SVM (kernel=poly, C=10, gamma=1, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,2,0.0,0.6190476190476191,0.14443572274383906,0.6238150738150738,0.17225231018914391,0.6545454545454545,0.13047909176733932,0.6352776209297948,0.14276736928394326
